CODE_STATION	TYPO_NATIONALE	TG_BV	PERIODE_DEBUT	PERIODE_FIN	geometry
01125700	P9-A	NON	2015	2015	c(691100.31, 6983215.6)
01125700	P9-A	NON	2016	2016	c(691100.31, 6983215.6)
01125700	P9-A	NON	2017	2017	c(691100.31, 6983215.6)
01125700	P9-A	NON	2018	2018	c(691100.31, 6983215.6)
01125700	P9-A	NON	2019	2019	c(691100.31, 6983215.6)
01125700	P9-A	NON	2020	2020	c(691100.31, 6983215.6)
01125700	P9-A	NON	2021	2021	c(691100.31, 6983215.6)
01125700	P9-A	NON	2022	2022	c(691100.31, 6983215.6)
01125700	P9-A	NON	2023	2023	c(691100.31, 6983215.6)
01126000	P9-A	NON	2015	2015	c(682432.27, 6981006.62)
01126000	P9-A	NON	2016	2016	c(682432.27, 6981006.62)
01126000	P9-A	NON	2017	2017	c(682432.27, 6981006.62)
01126000	P9-A	NON	2018	2018	c(682432.27, 6981006.62)
01126000	P9-A	NON	2019	2019	c(682432.27, 6981006.62)
01126000	P9-A	NON	2020	2020	c(682432.27, 6981006.62)
01126000	P9-A	NON	2021	2021	c(682432.27, 6981006.62)
01126000	P9-A	NON	2022	2022	c(682432.27, 6981006.62)
01126000	P9-A	NON	2023	2023	c(682432.27, 6981006.62)
01127000	M9-A	NON	2015	2015	c(653299.75, 6976381.4)
01127000	M9-A	NON	2016	2016	c(653299.75, 6976381.4)
01127000	M9-A	NON	2017	2017	c(653299.75, 6976381.4)
01127000	M9-A	NON	2018	2018	c(653299.75, 6976381.4)
01127000	M9-A	NON	2019	2019	c(653299.75, 6976381.4)
01127000	M9-A	NON	2020	2020	c(653299.75, 6976381.4)
01127000	M9-A	NON	2021	2021	c(653299.75, 6976381.4)
01127000	M9-A	NON	2022	2022	c(653299.75, 6976381.4)
01127000	M9-A	NON	2023	2023	c(653299.75, 6976381.4)
01128000	M9-A	NON	2015	2015	c(642559.48, 6981474.82)
01128000	M9-A	NON	2016	2016	c(642559.48, 6981474.82)
01128000	M9-A	NON	2017	2017	c(642559.48, 6981474.82)
01128000	M9-A	NON	2018	2018	c(642559.48, 6981474.82)
01128000	M9-A	NON	2019	2019	c(642559.48, 6981474.82)
01128000	M9-A	NON	2020	2020	c(642559.48, 6981474.82)
01128000	M9-A	NON	2021	2021	c(642559.48, 6981474.82)
01128000	M9-A	NON	2022	2022	c(642559.48, 6981474.82)
01128000	M9-A	NON	2023	2023	c(642559.48, 6981474.82)
01129000	M9-A	NON	1994	1994	c(619178.98, 6997248.58)
01129000	M9-A	NON	1995	1995	c(619178.98, 6997248.58)
01129000	M9-A	NON	1996	1996	c(619178.98, 6997248.58)
01129000	M9-A	NON	1997	1997	c(619178.98, 6997248.58)
01129000	M9-A	NON	1998	1998	c(619178.98, 6997248.58)
01129000	M9-A	NON	1999	1999	c(619178.98, 6997248.58)
01129000	M9-A	NON	2000	2000	c(619178.98, 6997248.58)
01129000	M9-A	NON	2001	2001	c(619178.98, 6997248.58)
01129000	M9-A	NON	2002	2002	c(619178.98, 6997248.58)
01129000	M9-A	NON	2003	2003	c(619178.98, 6997248.58)
01129000	M9-A	NON	2004	2004	c(619178.98, 6997248.58)
01129000	M9-A	NON	2005	2005	c(619178.98, 6997248.58)
01129000	M9-A	NON	2006	2006	c(619178.98, 6997248.58)
01129000	M9-A	NON	2007	2007	c(619178.98, 6997248.58)
01129000	M9-A	NON	2008	2008	c(619178.98, 6997248.58)
01129000	M9-A	NON	2009	2009	c(619178.98, 6997248.58)
01129000	M9-A	NON	2010	2010	c(619178.98, 6997248.58)
01129000	M9-A	NON	2011	2011	c(619178.98, 6997248.58)
01129000	M9-A	NON	2012	2012	c(619178.98, 6997248.58)
01129000	M9-A	NON	2013	2013	c(619178.98, 6997248.58)
01129000	M9-A	NON	2014	2014	c(619178.98, 6997248.58)
01129000	M9-A	NON	2015	2015	c(619178.98, 6997248.58)
01129000	M9-A	NON	2016	2016	c(619178.98, 6997248.58)
01129000	M9-A	NON	2017	2017	c(619178.98, 6997248.58)
01129000	M9-A	NON	2018	2018	c(619178.98, 6997248.58)
01129000	M9-A	NON	2019	2019	c(619178.98, 6997248.58)
01129000	M9-A	NON	2020	2020	c(619178.98, 6997248.58)
01129000	M9-A	NON	2021	2021	c(619178.98, 6997248.58)
01129000	M9-A	NON	2022	2022	c(619178.98, 6997248.58)
01129000	M9-A	NON	2023	2023	c(619178.98, 6997248.58)
01129000	M9-A	NON	2024	2024	c(619178.98, 6997248.58)
01130000	M9-A	NON	2015	2015	c(612678.73, 7003373.77)
01130000	M9-A	NON	2016	2016	c(612678.73, 7003373.77)
01130000	M9-A	NON	2017	2017	c(612678.73, 7003373.77)
01130000	M9-A	NON	2018	2018	c(612678.73, 7003373.77)
01130000	M9-A	NON	2019	2019	c(612678.73, 7003373.77)
01130000	M9-A	NON	2020	2020	c(612678.73, 7003373.77)
01130000	M9-A	NON	2021	2021	c(612678.73, 7003373.77)
01130000	M9-A	NON	2022	2022	c(612678.73, 7003373.77)
01130000	M9-A	NON	2023	2023	c(612678.73, 7003373.77)
01131500	P9-A	NON	2010	2010	c(693807.42, 6961420.72)
01131500	P9-A	NON	2011	2011	c(693807.42, 6961420.72)
01131500	P9-A	NON	2012	2012	c(693807.42, 6961420.72)
01131500	P9-A	NON	2013	2013	c(693807.42, 6961420.72)
01131500	P9-A	NON	2014	2014	c(693807.42, 6961420.72)
01131500	P9-A	NON	2015	2015	c(693807.42, 6961420.72)
01131500	P9-A	NON	2016	2016	c(693807.42, 6961420.72)
01131500	P9-A	NON	2017	2017	c(693807.42, 6961420.72)
01131500	P9-A	NON	2018	2018	c(693807.42, 6961420.72)
01131500	P9-A	NON	2019	2019	c(693807.42, 6961420.72)
01131500	P9-A	NON	2020	2020	c(693807.42, 6961420.72)
01131500	P9-A	NON	2021	2021	c(693807.42, 6961420.72)
01131500	P9-A	NON	2022	2022	c(693807.42, 6961420.72)
01131500	P9-A	NON	2023	2023	c(693807.42, 6961420.72)
01132000	P9-A	NON	2015	2015	c(695565.25, 6984808.91)
01132000	P9-A	NON	2016	2016	c(695565.25, 6984808.91)
01132000	P9-A	NON	2017	2017	c(695565.25, 6984808.91)
01132000	P9-A	NON	2018	2018	c(695565.25, 6984808.91)
01132000	P9-A	NON	2019	2019	c(695565.25, 6984808.91)
01132000	P9-A	NON	2020	2020	c(695565.25, 6984808.91)
01132000	P9-A	NON	2021	2021	c(695565.25, 6984808.91)
01132000	P9-A	NON	2022	2022	c(695565.25, 6984808.91)
01132000	P9-A	NON	2023	2023	c(695565.25, 6984808.91)
01133000	P9-A	NON	2007	2007	c(665071.1, 6981743.6)
01133000	P9-A	NON	2008	2008	c(665071.1, 6981743.6)
01133000	P9-A	NON	2009	2009	c(665071.1, 6981743.6)
01133000	P9-A	NON	2010	2010	c(665071.1, 6981743.6)
01133000	P9-A	NON	2011	2011	c(665071.1, 6981743.6)
01133000	P9-A	NON	2012	2012	c(665071.1, 6981743.6)
01133000	P9-A	NON	2013	2013	c(665071.1, 6981743.6)
01133000	P9-A	NON	2014	2014	c(665071.1, 6981743.6)
01133000	P9-A	NON	2015	2015	c(665071.1, 6981743.6)
01133000	P9-A	NON	2016	2016	c(665071.1, 6981743.6)
01133000	P9-A	NON	2017	2017	c(665071.1, 6981743.6)
01133000	P9-A	NON	2018	2018	c(665071.1, 6981743.6)
01133000	P9-A	NON	2019	2019	c(665071.1, 6981743.6)
01133000	P9-A	NON	2020	2020	c(665071.1, 6981743.6)
01133000	P9-A	NON	2021	2021	c(665071.1, 6981743.6)
01133000	P9-A	NON	2022	2022	c(665071.1, 6981743.6)
01133000	P9-A	NON	2023	2023	c(665071.1, 6981743.6)
01133300	P9-A	NON	2010	2010	c(660347.47, 6978256.93)
01133300	P9-A	NON	2011	2011	c(660347.47, 6978256.93)
01133300	P9-A	NON	2012	2012	c(660347.47, 6978256.93)
01133300	P9-A	NON	2013	2013	c(660347.47, 6978256.93)
01133300	P9-A	NON	2014	2014	c(660347.47, 6978256.93)
01133300	P9-A	NON	2015	2015	c(660347.47, 6978256.93)
01134000	P9-A	NON	2010	2010	c(680242.91, 6955223.57)
01134000	P9-A	NON	2011	2011	c(680242.91, 6955223.57)
01134000	P9-A	NON	2012	2012	c(680242.91, 6955223.57)
01134000	P9-A	NON	2013	2013	c(680242.91, 6955223.57)
01134000	P9-A	NON	2014	2014	c(680242.91, 6955223.57)
01134000	P9-A	NON	2015	2015	c(680242.91, 6955223.57)
01134000	P9-A	NON	2016	2016	c(680242.91, 6955223.57)
01134000	P9-A	NON	2017	2017	c(680242.91, 6955223.57)
01134000	P9-A	NON	2018	2018	c(680242.91, 6955223.57)
01134000	P9-A	NON	2019	2019	c(680242.91, 6955223.57)
01134000	P9-A	NON	2020	2020	c(680242.91, 6955223.57)
01134000	P9-A	NON	2021	2021	c(680242.91, 6955223.57)
01134000	P9-A	NON	2022	2022	c(680242.91, 6955223.57)
01134000	P9-A	NON	2023	2023	c(680242.91, 6955223.57)
01134500	P9-A	NON	1994	1994	c(662269.39, 6963725.26)
01134500	P9-A	NON	1995	1995	c(662269.39, 6963725.26)
01134500	P9-A	NON	1996	1996	c(662269.39, 6963725.26)
01134500	P9-A	NON	1997	1997	c(662269.39, 6963725.26)
01134500	P9-A	NON	1998	1998	c(662269.39, 6963725.26)
01134500	P9-A	NON	1999	1999	c(662269.39, 6963725.26)
01134500	P9-A	NON	2000	2000	c(662269.39, 6963725.26)
01134500	P9-A	NON	2001	2001	c(662269.39, 6963725.26)
01134500	P9-A	NON	2002	2002	c(662269.39, 6963725.26)
01134500	P9-A	NON	2003	2003	c(662269.39, 6963725.26)
01134500	P9-A	NON	2004	2004	c(662269.39, 6963725.26)
01134500	P9-A	NON	2005	2005	c(662269.39, 6963725.26)
01134500	P9-A	NON	2006	2006	c(662269.39, 6963725.26)
01134500	P9-A	NON	2007	2007	c(662269.39, 6963725.26)
01134500	P9-A	NON	2008	2008	c(662269.39, 6963725.26)
01134500	P9-A	NON	2009	2009	c(662269.39, 6963725.26)
01134500	P9-A	NON	2010	2010	c(662269.39, 6963725.26)
01134500	P9-A	NON	2011	2011	c(662269.39, 6963725.26)
01134500	P9-A	NON	2012	2012	c(662269.39, 6963725.26)
01134500	P9-A	NON	2013	2013	c(662269.39, 6963725.26)
01134500	P9-A	NON	2014	2014	c(662269.39, 6963725.26)
01134500	P9-A	NON	2015	2015	c(662269.39, 6963725.26)
01134500	P9-A	NON	2016	2016	c(662269.39, 6963725.26)
01134500	P9-A	NON	2017	2017	c(662269.39, 6963725.26)
01134500	P9-A	NON	2018	2018	c(662269.39, 6963725.26)
01134500	P9-A	NON	2019	2019	c(662269.39, 6963725.26)
01134500	P9-A	NON	2020	2020	c(662269.39, 6963725.26)
01134500	P9-A	NON	2021	2021	c(662269.39, 6963725.26)
01134500	P9-A	NON	2022	2022	c(662269.39, 6963725.26)
01134500	P9-A	NON	2023	2023	c(662269.39, 6963725.26)
01134500	P9-A	NON	2024	2024	c(662269.39, 6963725.26)
01135000	P9-A	NON	2015	2015	c(652828.13, 6975517.51)
01135000	P9-A	NON	2016	2016	c(652828.13, 6975517.51)
01135000	P9-A	NON	2017	2017	c(652828.13, 6975517.51)
01135000	P9-A	NON	2018	2018	c(652828.13, 6975517.51)
01135000	P9-A	NON	2019	2019	c(652828.13, 6975517.51)
01135000	P9-A	NON	2020	2020	c(652828.13, 6975517.51)
01135000	P9-A	NON	2021	2021	c(652828.13, 6975517.51)
01135000	P9-A	NON	2022	2022	c(652828.13, 6975517.51)
01135000	P9-A	NON	2023	2023	c(652828.13, 6975517.51)
01136000	P9-A	NON	2015	2015	c(665937.73, 6952384.05)
01136000	P9-A	NON	2016	2016	c(665937.73, 6952384.05)
01136000	P9-A	NON	2017	2017	c(665937.73, 6952384.05)
01136000	P9-A	NON	2018	2018	c(665937.73, 6952384.05)
01136000	P9-A	NON	2019	2019	c(665937.73, 6952384.05)
01136000	P9-A	NON	2020	2020	c(665937.73, 6952384.05)
01136000	P9-A	NON	2021	2021	c(665937.73, 6952384.05)
01136000	P9-A	NON	2022	2022	c(665937.73, 6952384.05)
01136000	P9-A	NON	2023	2023	c(665937.73, 6952384.05)
01137000	P9-A	NON	1993	1993	c(656026.63, 6967067.08)
01137000	P9-A	NON	1994	1994	c(656026.63, 6967067.08)
01137000	P9-A	NON	1995	1995	c(656026.63, 6967067.08)
01137000	P9-A	NON	1996	1996	c(656026.63, 6967067.08)
01137000	P9-A	NON	1997	1997	c(656026.63, 6967067.08)
01137000	P9-A	NON	1998	1998	c(656026.63, 6967067.08)
01137000	P9-A	NON	1999	1999	c(656026.63, 6967067.08)
01137000	P9-A	NON	2000	2000	c(656026.63, 6967067.08)
01137000	P9-A	NON	2001	2001	c(656026.63, 6967067.08)
01137000	P9-A	NON	2002	2002	c(656026.63, 6967067.08)
01137000	P9-A	NON	2003	2003	c(656026.63, 6967067.08)
01137000	P9-A	NON	2004	2004	c(656026.63, 6967067.08)
01137000	P9-A	NON	2005	2005	c(656026.63, 6967067.08)
01137000	P9-A	NON	2006	2006	c(656026.63, 6967067.08)
01137000	P9-A	NON	2007	2007	c(656026.63, 6967067.08)
01137000	P9-A	NON	2008	2008	c(656026.63, 6967067.08)
01137000	P9-A	NON	2009	2009	c(656026.63, 6967067.08)
01137000	P9-A	NON	2010	2010	c(656026.63, 6967067.08)
01137000	P9-A	NON	2011	2011	c(656026.63, 6967067.08)
01137000	P9-A	NON	2012	2012	c(656026.63, 6967067.08)
01137000	P9-A	NON	2013	2013	c(656026.63, 6967067.08)
01137000	P9-A	NON	2014	2014	c(656026.63, 6967067.08)
01137000	P9-A	NON	2015	2015	c(656026.63, 6967067.08)
01137000	P9-A	NON	2016	2016	c(656026.63, 6967067.08)
01137000	P9-A	NON	2017	2017	c(656026.63, 6967067.08)
01137000	P9-A	NON	2018	2018	c(656026.63, 6967067.08)
01137000	P9-A	NON	2019	2019	c(656026.63, 6967067.08)
01137000	P9-A	NON	2020	2020	c(656026.63, 6967067.08)
01137000	P9-A	NON	2021	2021	c(656026.63, 6967067.08)
01137000	P9-A	NON	2022	2022	c(656026.63, 6967067.08)
01137000	P9-A	NON	2023	2023	c(656026.63, 6967067.08)
01137000	P9-A	NON	2024	2024	c(656026.63, 6967067.08)
01137100	P9-A	NON	2015	2015	c(652554.06, 6955676.8)
01137100	P9-A	NON	2016	2016	c(652554.06, 6955676.8)
01137100	P9-A	NON	2017	2017	c(652554.06, 6955676.8)
01137100	P9-A	NON	2018	2018	c(652554.06, 6955676.8)
01137100	P9-A	NON	2019	2019	c(652554.06, 6955676.8)
01137100	P9-A	NON	2020	2020	c(652554.06, 6955676.8)
01137100	P9-A	NON	2021	2021	c(652554.06, 6955676.8)
01137100	P9-A	NON	2022	2022	c(652554.06, 6955676.8)
01137100	P9-A	NON	2023	2023	c(652554.06, 6955676.8)
01137500	P9-A	NON	2015	2015	c(661284.77, 6967982.67)
01137500	P9-A	NON	2016	2016	c(661284.77, 6967982.67)
01137500	P9-A	NON	2017	2017	c(661284.77, 6967982.67)
01137500	P9-A	NON	2018	2018	c(661284.77, 6967982.67)
01137500	P9-A	NON	2019	2019	c(661284.77, 6967982.67)
01137500	P9-A	NON	2020	2020	c(661284.77, 6967982.67)
01137500	P9-A	NON	2021	2021	c(661284.77, 6967982.67)
01137500	P9-A	NON	2022	2022	c(661284.77, 6967982.67)
01137500	P9-A	NON	2023	2023	c(661284.77, 6967982.67)
01138000	P9-A	NON	2015	2015	c(645226.31, 6973285.9)
01138100	P9-A	NON	2005	2005	c(640078.4, 6957004.84)
01138100	P9-A	NON	2006	2006	c(640078.4, 6957004.84)
01138100	P9-A	NON	2007	2007	c(640078.4, 6957004.84)
01138100	P9-A	NON	2008	2008	c(640078.4, 6957004.84)
01138100	P9-A	NON	2009	2009	c(640078.4, 6957004.84)
01138100	P9-A	NON	2010	2010	c(640078.4, 6957004.84)
01138100	P9-A	NON	2011	2011	c(640078.4, 6957004.84)
01138100	P9-A	NON	2012	2012	c(640078.4, 6957004.84)
01138100	P9-A	NON	2013	2013	c(640078.4, 6957004.84)
01138100	P9-A	NON	2014	2014	c(640078.4, 6957004.84)
01138100	P9-A	NON	2015	2015	c(640078.4, 6957004.84)
01138100	P9-A	NON	2016	2016	c(640078.4, 6957004.84)
01138100	P9-A	NON	2017	2017	c(640078.4, 6957004.84)
01138100	P9-A	NON	2018	2018	c(640078.4, 6957004.84)
01138100	P9-A	NON	2019	2019	c(640078.4, 6957004.84)
01138100	P9-A	NON	2020	2020	c(640078.4, 6957004.84)
01138100	P9-A	NON	2021	2021	c(640078.4, 6957004.84)
01138100	P9-A	NON	2022	2022	c(640078.4, 6957004.84)
01138100	P9-A	NON	2023	2023	c(640078.4, 6957004.84)
01138300	P9-A	NON	2005	2005	c(629546.31, 6961690.49)
01138300	P9-A	NON	2006	2006	c(629546.31, 6961690.49)
01138300	P9-A	NON	2007	2007	c(629546.31, 6961690.49)
01138300	P9-A	NON	2008	2008	c(629546.31, 6961690.49)
01138300	P9-A	NON	2009	2009	c(629546.31, 6961690.49)
01138300	P9-A	NON	2010	2010	c(629546.31, 6961690.49)
01138300	P9-A	NON	2011	2011	c(629546.31, 6961690.49)
01138300	P9-A	NON	2012	2012	c(629546.31, 6961690.49)
01138300	P9-A	NON	2013	2013	c(629546.31, 6961690.49)
01138300	P9-A	NON	2014	2014	c(629546.31, 6961690.49)
01138300	P9-A	NON	2015	2015	c(629546.31, 6961690.49)
01138300	P9-A	NON	2016	2016	c(629546.31, 6961690.49)
01138300	P9-A	NON	2017	2017	c(629546.31, 6961690.49)
01138300	P9-A	NON	2018	2018	c(629546.31, 6961690.49)
01138300	P9-A	NON	2019	2019	c(629546.31, 6961690.49)
01138300	P9-A	NON	2020	2020	c(629546.31, 6961690.49)
01138300	P9-A	NON	2021	2021	c(629546.31, 6961690.49)
01138300	P9-A	NON	2022	2022	c(629546.31, 6961690.49)
01138300	P9-A	NON	2023	2023	c(629546.31, 6961690.49)
01138300	P9-A	NON	2024	2024	c(629546.31, 6961690.49)
01138500	P9-A	NON	2015	2015	c(630859.99, 6962792.64)
01138500	P9-A	NON	2016	2016	c(630859.99, 6962792.64)
01138500	P9-A	NON	2017	2017	c(630859.99, 6962792.64)
01138500	P9-A	NON	2018	2018	c(630859.99, 6962792.64)
01138500	P9-A	NON	2019	2019	c(630859.99, 6962792.64)
01138500	P9-A	NON	2020	2020	c(630859.99, 6962792.64)
01138500	P9-A	NON	2021	2021	c(630859.99, 6962792.64)
01138500	P9-A	NON	2022	2022	c(630859.99, 6962792.64)
01138500	P9-A	NON	2023	2023	c(630859.99, 6962792.64)
01139000	P9-A	NON	2007	2007	c(634051.74, 6990836.44)
01139000	P9-A	NON	2008	2008	c(634051.74, 6990836.44)
01139000	P9-A	NON	2009	2009	c(634051.74, 6990836.44)
01139000	P9-A	NON	2010	2010	c(634051.74, 6990836.44)
01139000	P9-A	NON	2011	2011	c(634051.74, 6990836.44)
01139000	P9-A	NON	2012	2012	c(634051.74, 6990836.44)
01139000	P9-A	NON	2013	2013	c(634051.74, 6990836.44)
01139000	P9-A	NON	2014	2014	c(634051.74, 6990836.44)
01139000	P9-A	NON	2015	2015	c(634051.74, 6990836.44)
01140500	P9-A	NON	2008	2008	c(627889.79, 6991146.42)
01140500	P9-A	NON	2009	2009	c(627889.79, 6991146.42)
01140500	P9-A	NON	2010	2010	c(627889.79, 6991146.42)
01140500	P9-A	NON	2011	2011	c(627889.79, 6991146.42)
01140500	P9-A	NON	2012	2012	c(627889.79, 6991146.42)
01140500	P9-A	NON	2013	2013	c(627889.79, 6991146.42)
01140500	P9-A	NON	2014	2014	c(627889.79, 6991146.42)
01140500	P9-A	NON	2015	2015	c(627889.79, 6991146.42)
01140500	P9-A	NON	2016	2016	c(627889.79, 6991146.42)
01140500	P9-A	NON	2017	2017	c(627889.79, 6991146.42)
01140500	P9-A	NON	2018	2018	c(627889.79, 6991146.42)
01140500	P9-A	NON	2019	2019	c(627889.79, 6991146.42)
01140500	P9-A	NON	2020	2020	c(627889.79, 6991146.42)
01140500	P9-A	NON	2021	2021	c(627889.79, 6991146.42)
01140500	P9-A	NON	2022	2022	c(627889.79, 6991146.42)
01140500	P9-A	NON	2023	2023	c(627889.79, 6991146.42)
01140500	P9-A	NON	2024	2024	c(627889.79, 6991146.42)
01140600	P9-A	NON	2010	2010	c(632077.31, 6984569.22)
01140600	P9-A	NON	2011	2011	c(632077.31, 6984569.22)
01140600	P9-A	NON	2012	2012	c(632077.31, 6984569.22)
01140600	P9-A	NON	2013	2013	c(632077.31, 6984569.22)
01140600	P9-A	NON	2014	2014	c(632077.31, 6984569.22)
01140600	P9-A	NON	2015	2015	c(632077.31, 6984569.22)
01140600	P9-A	NON	2016	2016	c(632077.31, 6984569.22)
01140600	P9-A	NON	2017	2017	c(632077.31, 6984569.22)
01140600	P9-A	NON	2018	2018	c(632077.31, 6984569.22)
01140600	P9-A	NON	2019	2019	c(632077.31, 6984569.22)
01140600	P9-A	NON	2020	2020	c(632077.31, 6984569.22)
01140600	P9-A	NON	2021	2021	c(632077.31, 6984569.22)
01140600	P9-A	NON	2022	2022	c(632077.31, 6984569.22)
01140600	P9-A	NON	2023	2023	c(632077.31, 6984569.22)
01140600	P9-A	NON	2024	2024	c(632077.31, 6984569.22)
01140900	P9-A	NON	2012	2012	c(595962.88, 7011396.72)
01140900	P9-A	NON	2013	2013	c(595962.88, 7011396.72)
01140900	P9-A	NON	2014	2014	c(595962.88, 7011396.72)
01140900	P9-A	NON	2015	2015	c(595962.88, 7011396.72)
01140900	P9-A	NON	2016	2016	c(595962.88, 7011396.72)
01140900	P9-A	NON	2017	2017	c(595962.88, 7011396.72)
01140900	P9-A	NON	2018	2018	c(595962.88, 7011396.72)
01140900	P9-A	NON	2019	2019	c(595962.88, 7011396.72)
01140900	P9-A	NON	2020	2020	c(595962.88, 7011396.72)
01140900	P9-A	NON	2021	2021	c(595962.88, 7011396.72)
01140900	P9-A	NON	2022	2022	c(595962.88, 7011396.72)
01140900	P9-A	NON	2023	2023	c(595962.88, 7011396.72)
01141000	P9-A	NON	2008	2008	c(616429.01, 7002496.46)
01141000	P9-A	NON	2009	2009	c(616429.01, 7002496.46)
01141000	P9-A	NON	2010	2010	c(616429.01, 7002496.46)
01141000	P9-A	NON	2011	2011	c(616429.01, 7002496.46)
01141000	P9-A	NON	2012	2012	c(616429.01, 7002496.46)
01141000	P9-A	NON	2013	2013	c(616429.01, 7002496.46)
01141000	P9-A	NON	2014	2014	c(616429.01, 7002496.46)
01141000	P9-A	NON	2015	2015	c(616429.01, 7002496.46)
01141000	P9-A	NON	2016	2016	c(616429.01, 7002496.46)
01141000	P9-A	NON	2017	2017	c(616429.01, 7002496.46)
01141000	P9-A	NON	2018	2018	c(616429.01, 7002496.46)
01141000	P9-A	NON	2019	2019	c(616429.01, 7002496.46)
01141000	P9-A	NON	2020	2020	c(616429.01, 7002496.46)
01141000	P9-A	NON	2021	2021	c(616429.01, 7002496.46)
01141000	P9-A	NON	2022	2022	c(616429.01, 7002496.46)
01141000	P9-A	NON	2023	2023	c(616429.01, 7002496.46)
01141000	P9-A	NON	2024	2024	c(616429.01, 7002496.46)
01141100	P9-A	NON	2008	2008	c(604620.85, 7020368.45)
01141100	P9-A	NON	2009	2009	c(604620.85, 7020368.45)
01141100	P9-A	NON	2010	2010	c(604620.85, 7020368.45)
01141100	P9-A	NON	2011	2011	c(604620.85, 7020368.45)
01141100	P9-A	NON	2012	2012	c(604620.85, 7020368.45)
01141100	P9-A	NON	2013	2013	c(604620.85, 7020368.45)
01141100	P9-A	NON	2014	2014	c(604620.85, 7020368.45)
01141100	P9-A	NON	2015	2015	c(604620.85, 7020368.45)
01141100	P9-A	NON	2016	2016	c(604620.85, 7020368.45)
01141100	P9-A	NON	2017	2017	c(604620.85, 7020368.45)
01141100	P9-A	NON	2018	2018	c(604620.85, 7020368.45)
01141100	P9-A	NON	2019	2019	c(604620.85, 7020368.45)
01141100	P9-A	NON	2020	2020	c(604620.85, 7020368.45)
01141100	P9-A	NON	2021	2021	c(604620.85, 7020368.45)
01141100	P9-A	NON	2022	2022	c(604620.85, 7020368.45)
01141100	P9-A	NON	2023	2023	c(604620.85, 7020368.45)
01141100	P9-A	NON	2024	2024	c(604620.85, 7020368.45)
01145000	GM20	NON	2015	2015	c(657581.76, 7097311.48)
01145000	GM20	NON	2016	2016	c(657581.76, 7097311.48)
01145000	GM20	NON	2017	2017	c(657581.76, 7097311.48)
01145000	GM20	NON	2018	2018	c(657581.76, 7097311.48)
01145000	GM20	NON	2019	2019	c(657581.76, 7097311.48)
01145000	GM20	NON	2020	2020	c(657581.76, 7097311.48)
01145000	GM20	NON	2021	2021	c(657581.76, 7097311.48)
01145000	GM20	NON	2022	2022	c(657581.76, 7097311.48)
01145000	GM20	NON	2023	2023	c(657581.76, 7097311.48)
03085533	P10	NON	2010	2010	c(877177, 6753435)
03085533	P10	NON	2011	2011	c(877177, 6753435)
03085533	P10	NON	2012	2012	c(877177, 6753435)
03085533	P10	NON	2013	2013	c(877177, 6753435)
03085533	P10	NON	2014	2014	c(877177, 6753435)
03085533	P10	NON	2015	2015	c(877177, 6753435)
03085533	P10	NON	2016	2016	c(877177, 6753435)
03085533	P10	NON	2017	2017	c(877177, 6753435)
03085533	P10	NON	2018	2018	c(877177, 6753435)
03085533	P10	NON	2019	2019	c(877177, 6753435)
03085533	P10	NON	2020	2020	c(877177, 6753435)
03085558	P10	NON	2010	2010	c(881545, 6753806)
03085558	P10	NON	2011	2011	c(881545, 6753806)
03085558	P10	NON	2012	2012	c(881545, 6753806)
03085558	P10	NON	2013	2013	c(881545, 6753806)
03085558	P10	NON	2014	2014	c(881545, 6753806)
03085558	P10	NON	2015	2015	c(881545, 6753806)
03085558	P10	NON	2016	2016	c(881545, 6753806)
03085558	P10	NON	2017	2017	c(881545, 6753806)
03085558	P10	NON	2018	2018	c(881545, 6753806)
03085558	P10	NON	2019	2019	c(881545, 6753806)
03085558	P10	NON	2020	2020	c(881545, 6753806)
03085558	P10	NON	2021	2021	c(881545, 6753806)
03085558	P10	NON	2022	2022	c(881545, 6753806)
03085558	P10	NON	2023	2023	c(881545, 6753806)
03085575	TP10	NON	2014	2014	c(880884.95, 6756094.12)
03085575	TP10	NON	2015	2015	c(880884.95, 6756094.12)
03085575	TP10	NON	2016	2016	c(880884.95, 6756094.12)
03085575	TP10	NON	2017	2017	c(880884.95, 6756094.12)
03085575	TP10	NON	2018	2018	c(880884.95, 6756094.12)
03085575	TP10	NON	2019	2019	c(880884.95, 6756094.12)
03085575	TP10	NON	2020	2020	c(880884.95, 6756094.12)
03085584	TP10	NON	2015	2015	c(876037, 6754791)
03085584	TP10	NON	2016	2016	c(876037, 6754791)
03085584	TP10	NON	2017	2017	c(876037, 6754791)
03085584	TP10	NON	2018	2018	c(876037, 6754791)
03085584	TP10	NON	2019	2019	c(876037, 6754791)
03085584	TP10	NON	2020	2020	c(876037, 6754791)
03085590	P10	NON	2010	2010	c(875087, 6755793)
03085590	P10	NON	2011	2011	c(875087, 6755793)
03085590	P10	NON	2012	2012	c(875087, 6755793)
03085590	P10	NON	2013	2013	c(875087, 6755793)
03085590	P10	NON	2014	2014	c(875087, 6755793)
03085590	P10	NON	2015	2015	c(875087, 6755793)
03085590	P10	NON	2016	2016	c(875087, 6755793)
03085590	P10	NON	2017	2017	c(875087, 6755793)
